duplicate_group,n,n_classes,n_splits,classes,splits
4236,1,1,1,Pneumonia,train_source
4237,1,1,1,Pneumonia,train_source
4238,1,1,1,Pneumonia,train_source
4239,1,1,1,Pneumonia,train_source
4240,1,1,1,Pneumonia,train_source
4241,1,1,1,Pneumonia,train_source
4242,1,1,1,Pneumonia,train_source
4243,1,1,1,Pneumonia,train_source
4244,1,1,1,Pneumonia,train_source
4245,1,1,1,Pneumonia,train_source
4246,1,1,1,Pneumonia,train_source
4247,1,1,1,Pneumonia,train_source
4248,1,1,1,Pneumonia,train_source
4249,1,1,1,Pneumonia,train_source
4250,1,1,1,Pneumonia,train_source
4251,1,1,1,Pneumonia,train_source
4252,1,1,1,Pneumonia,train_source
4253,1,1,1,Pneumonia,train_source
4254,1,1,1,Pneumonia,train_source
4255,1,1,1,Pneumonia,train_source
4256,2,2,1,Normal|Pneumonia,train_source
4257,1,1,1,Pneumonia,train_source
4258,1,1,1,Pneumonia,train_source
4259,1,1,1,Pneumonia,train_source
4260,1,1,1,Pneumonia,train_source
4261,1,1,1,Pneumonia,train_source
4262,1,1,1,Pneumonia,train_source
4263,1,1,1,Pneumonia,train_source
4264,1,1,1,Pneumonia,train_source
4265,1,1,1,Pneumonia,train_source
4266,1,1,1,Pneumonia,train_source
4267,1,1,1,Pneumonia,train_source
4268,1,1,1,Pneumonia,train_source
4269,1,1,1,Pneumonia,train_source
4270,1,1,1,Pneumonia,train_source
4271,1,1,1,Pneumonia,train_source
4272,1,1,1,Pneumonia,train_source
4273,1,1,1,Pneumonia,train_source
4274,1,1,1,Pneumonia,train_source
4275,1,1,1,Pneumonia,train_source
4276,1,1,1,Pneumonia,train_source
4277,1,1,1,Pneumonia,train_source
4278,1,1,1,Pneumonia,train_source
4279,1,1,1,Pneumonia,train_source
4280,1,1,1,Pneumonia,train_source
4281,1,1,1,Pneumonia,train_source
4282,1,1,1,Pneumonia,train_source
4283,1,1,1,Pneumonia,train_source
4284,1,1,1,Pneumonia,train_source
4285,1,1,1,Pneumonia,train_source
4286,1,1,1,Pneumonia,train_source
4287,1,1,1,Pneumonia,train_source
4288,1,1,1,Pneumonia,train_source
4289,1,1,1,Pneumonia,train_source
4290,1,1,1,Pneumonia,train_source
4291,1,1,1,Pneumonia,train_source
4292,1,1,1,Pneumonia,train_source
4293,1,1,1,Pneumonia,train_source
4294,1,1,1,Pneumonia,train_source
4295,1,1,1,Pneumonia,train_source
4296,5,2,1,Normal|Pneumonia,train_source
4297,1,1,1,Pneumonia,train_source
4298,1,1,1,Pneumonia,train_source
4299,1,1,1,Pneumonia,train_source
4300,1,1,1,Pneumonia,train_source
4301,1,1,1,Pneumonia,train_source
4302,1,1,1,Pneumonia,train_source
4303,1,1,1,Pneumonia,train_source
4304,1,1,1,Pneumonia,train_source
4305,1,1,1,Pneumonia,train_source
4306,1,1,1,Pneumonia,train_source
4307,1,1,1,Pneumonia,train_source
4308,1,1,1,Pneumonia,train_source
4309,1,1,1,Pneumonia,train_source
4310,1,1,1,Pneumonia,train_source
4311,1,1,1,Pneumonia,train_source
4312,1,1,1,Pneumonia,train_source
4313,1,1,1,Pneumonia,train_source
4314,1,1,1,Pneumonia,train_source
4315,1,1,1,Pneumonia,train_source
4316,1,1,1,Pneumonia,train_source
4317,1,1,1,Pneumonia,train_source
4318,1,1,1,Pneumonia,train_source
4319,1,1,1,Pneumonia,train_source
4320,1,1,1,Pneumonia,train_source
4321,1,1,1,Pneumonia,train_source
4322,1,1,1,Pneumonia,train_source
4323,1,1,1,Pneumonia,train_source
4324,1,1,1,Pneumonia,train_source
4325,1,1,1,Pneumonia,train_source
4326,1,1,1,Pneumonia,train_source
4327,1,1,1,Pneumonia,train_source
4328,1,1,1,Pneumonia,train_source
4329,1,1,1,Pneumonia,train_source
4330,1,1,1,Pneumonia,train_source
4331,1,1,1,Pneumonia,train_source
4332,1,1,1,Pneumonia,train_source
4333,1,1,1,Pneumonia,train_source
4334,1,1,1,Pneumonia,train_source
4335,1,1,1,Pneumonia,train_source
4336,1,1,1,Pneumonia,train_source
4337,1,1,1,Pneumonia,train_source
4338,1,1,1,Pneumonia,train_source
4339,1,1,1,Pneumonia,train_source
4340,1,1,1,Pneumonia,train_source
4341,1,1,1,Pneumonia,train_source
4342,1,1,1,Pneumonia,train_source
4343,1,1,1,Pneumonia,train_source
4344,1,1,1,Pneumonia,train_source
4345,2,1,1,Pneumonia,train_source
4346,1,1,1,Pneumonia,train_source
4347,1,1,1,Pneumonia,train_source
4348,1,1,1,Pneumonia,train_source
4349,1,1,1,Pneumonia,train_source
4350,1,1,1,Pneumonia,train_source
4351,1,1,1,Pneumonia,train_source
4352,1,1,1,Pneumonia,train_source
4353,1,1,1,Pneumonia,train_source
4354,1,1,1,Pneumonia,train_source
4355,1,1,1,Pneumonia,train_source
4356,1,1,1,Pneumonia,train_source
4357,1,1,1,Pneumonia,train_source
4358,1,1,1,Pneumonia,train_source
4359,1,1,1,Pneumonia,train_source
4360,1,1,1,Pneumonia,train_source
4361,1,1,1,Pneumonia,train_source
4362,1,1,1,Pneumonia,train_source
4363,1,1,1,Pneumonia,train_source
4364,1,1,1,Pneumonia,train_source
4365,1,1,1,Pneumonia,train_source
4366,1,1,1,Pneumonia,train_source
4367,1,1,1,Pneumonia,train_source
4368,1,1,1,Pneumonia,train_source
4369,1,1,1,Pneumonia,train_source
4370,1,1,1,Pneumonia,train_source
4371,1,1,1,Pneumonia,train_source
4372,1,1,1,Pneumonia,train_source
4373,1,1,1,Pneumonia,train_source
4374,1,1,1,Pneumonia,train_source
4375,1,1,1,Pneumonia,train_source
4376,1,1,1,Pneumonia,train_source
4377,1,1,1,Pneumonia,train_source
4378,1,1,1,Pneumonia,train_source
4379,1,1,1,Pneumonia,train_source
4380,1,1,1,Pneumonia,train_source
4381,1,1,1,Pneumonia,train_source
4382,1,1,1,Pneumonia,train_source
4383,1,1,1,Pneumonia,train_source
4384,1,1,1,Pneumonia,train_source
4385,1,1,1,Pneumonia,train_source
4386,1,1,1,Pneumonia,train_source
4387,1,1,1,Pneumonia,train_source
4388,1,1,1,Pneumonia,train_source
4389,1,1,1,Pneumonia,train_source
4390,1,1,1,Pneumonia,train_source
4391,1,1,1,Pneumonia,train_source
4392,1,1,1,Pneumonia,train_source
4393,1,1,1,Pneumonia,train_source
4394,1,1,1,Pneumonia,train_source
4395,1,1,1,Pneumonia,train_source
4396,1,1,1,Pneumonia,train_source
4397,1,1,1,Pneumonia,train_source
4398,1,1,1,Pneumonia,train_source
4399,1,1,1,Pneumonia,train_source
4400,1,1,1,Pneumonia,train_source
4401,1,1,1,Pneumonia,train_source
4402,1,1,1,Pneumonia,train_source
4403,1,1,1,Pneumonia,train_source
4404,1,1,1,Pneumonia,train_source
4405,1,1,1,Pneumonia,train_source
4406,1,1,1,Pneumonia,train_source
4407,1,1,1,Pneumonia,train_source
4408,1,1,1,Pneumonia,train_source
4409,1,1,1,Pneumonia,train_source
4410,1,1,1,Pneumonia,train_source
4411,1,1,1,Pneumonia,train_source
4412,1,1,1,Pneumonia,train_source
4413,1,1,1,Pneumonia,train_source
4414,1,1,1,Pneumonia,train_source
4415,1,1,1,Pneumonia,train_source
4416,1,1,1,Pneumonia,train_source
4417,1,1,1,Pneumonia,train_source
4418,1,1,1,Pneumonia,train_source
4419,1,1,1,Pneumonia,train_source
4420,1,1,1,Pneumonia,train_source
4421,1,1,1,Pneumonia,train_source
4422,1,1,1,Pneumonia,train_source
4423,1,1,1,Pneumonia,train_source
4424,1,1,1,Pneumonia,train_source
4425,1,1,1,Pneumonia,train_source
4426,1,1,1,Pneumonia,train_source
4427,1,1,1,Pneumonia,train_source
4428,1,1,1,Pneumonia,train_source
4429,1,1,1,Pneumonia,train_source
4430,1,1,1,Pneumonia,train_source
4431,1,1,1,Pneumonia,train_source
4432,1,1,1,Pneumonia,train_source
4433,1,1,1,Pneumonia,train_source
4434,1,1,1,Pneumonia,train_source
4435,1,1,1,Pneumonia,train_source
4436,1,1,1,Pneumonia,train_source
4437,1,1,1,Pneumonia,train_source
4438,1,1,1,Pneumonia,train_source
4439,1,1,1,Pneumonia,train_source
4440,1,1,1,Pneumonia,train_source
4441,1,1,1,Pneumonia,train_source
4442,1,1,1,Pneumonia,train_source
4443,1,1,1,Pneumonia,train_source
4444,1,1,1,Pneumonia,train_source
4445,1,1,1,Pneumonia,train_source
4446,2,1,1,Pneumonia,train_source
4447,1,1,1,Pneumonia,train_source
4448,1,1,1,Pneumonia,train_source
4449,1,1,1,Pneumonia,train_source
4450,1,1,1,Pneumonia,train_source
4451,1,1,1,Pneumonia,train_source
4452,1,1,1,Pneumonia,train_source
4453,1,1,1,Pneumonia,train_source
4454,1,1,1,Pneumonia,train_source
4455,1,1,1,Pneumonia,train_source
4456,1,1,1,Pneumonia,train_source
4457,1,1,1,Pneumonia,train_source
4458,1,1,1,Pneumonia,train_source
4459,1,1,1,Pneumonia,train_source
4460,1,1,1,Pneumonia,train_source
4461,1,1,1,Pneumonia,train_source
4462,1,1,1,Pneumonia,train_source
4463,1,1,1,Pneumonia,train_source
4464,1,1,1,Pneumonia,train_source
4465,1,1,1,Pneumonia,train_source
4466,1,1,1,Pneumonia,train_source
4467,1,1,1,Pneumonia,train_source
4468,1,1,1,Pneumonia,train_source
4469,1,1,1,Pneumonia,train_source
4470,2,1,1,Pneumonia,train_source
4471,1,1,1,Pneumonia,train_source
4472,1,1,1,Pneumonia,train_source
4473,1,1,1,Pneumonia,train_source
4474,1,1,1,Pneumonia,train_source
4475,1,1,1,Pneumonia,train_source
4476,1,1,1,Pneumonia,train_source
4477,1,1,1,Pneumonia,train_source
4478,1,1,1,Pneumonia,train_source
4479,1,1,1,Pneumonia,train_source
4480,1,1,1,Pneumonia,train_source
4481,1,1,1,Pneumonia,train_source
4482,1,1,1,Pneumonia,train_source
4483,1,1,1,Pneumonia,train_source
4484,1,1,1,Pneumonia,train_source
4485,1,1,1,Pneumonia,train_source
4486,1,1,1,Pneumonia,train_source
4487,1,1,1,Pneumonia,train_source
4488,1,1,1,Pneumonia,train_source
4489,1,1,1,Pneumonia,train_source
4490,1,1,1,Pneumonia,train_source
4491,1,1,1,Pneumonia,train_source
4492,1,1,1,Pneumonia,train_source
4493,1,1,1,Pneumonia,train_source
4494,1,1,1,Pneumonia,train_source
4495,1,1,1,Pneumonia,train_source
4496,1,1,1,Pneumonia,train_source
4497,1,1,1,Pneumonia,train_source
4498,1,1,1,Pneumonia,train_source
4499,1,1,1,Pneumonia,train_source
4500,1,1,1,Pneumonia,train_source
4501,1,1,1,Pneumonia,train_source
4502,1,1,1,Pneumonia,train_source
4503,1,1,1,Pneumonia,train_source
4504,1,1,1,Pneumonia,train_source
4505,1,1,1,Pneumonia,train_source
4506,1,1,1,Pneumonia,train_source
4507,1,1,1,Pneumonia,train_source
4508,1,1,1,Pneumonia,train_source
4509,1,1,1,Pneumonia,train_source
4510,1,1,1,Pneumonia,train_source
4511,1,1,1,Pneumonia,train_source
4512,1,1,1,Pneumonia,train_source
4513,2,1,1,Pneumonia,train_source
4514,1,1,1,Pneumonia,train_source
4515,2,1,1,Pneumonia,train_source
4516,1,1,1,Pneumonia,train_source
4517,1,1,1,Pneumonia,train_source
4518,1,1,1,Pneumonia,train_source
4519,1,1,1,Pneumonia,train_source
4520,1,1,1,Pneumonia,train_source
4521,1,1,1,Pneumonia,train_source
4522,1,1,1,Pneumonia,train_source
4523,1,1,1,Pneumonia,train_source
4524,1,1,1,Pneumonia,train_source
4525,1,1,1,Pneumonia,train_source
4526,1,1,1,Pneumonia,train_source
4527,1,1,1,Pneumonia,train_source
4528,1,1,1,Pneumonia,train_source
4529,1,1,1,Pneumonia,train_source
4530,2,1,1,Pneumonia,train_source
4531,1,1,1,Pneumonia,train_source
4532,1,1,1,Pneumonia,train_source
4533,1,1,1,Pneumonia,train_source
4534,2,2,1,Normal|Pneumonia,train_source
4535,1,1,1,Pneumonia,train_source
4536,1,1,1,Pneumonia,train_source
4537,1,1,1,Pneumonia,train_source
4538,1,1,1,Pneumonia,train_source
4539,1,1,1,Pneumonia,train_source
4540,1,1,1,Pneumonia,train_source
4541,1,1,1,Pneumonia,train_source
4542,1,1,1,Pneumonia,train_source
4543,1,1,1,Pneumonia,train_source
4544,1,1,1,Pneumonia,train_source
4545,1,1,1,Pneumonia,train_source
4546,1,1,1,Pneumonia,train_source
4547,1,1,1,Pneumonia,train_source
4548,1,1,1,Pneumonia,train_source
4549,1,1,1,Pneumonia,train_source
4550,1,1,1,Pneumonia,train_source
4551,1,1,1,Pneumonia,train_source
4552,1,1,1,Pneumonia,train_source
4553,1,1,1,Pneumonia,train_source
4554,1,1,1,Pneumonia,train_source
4555,1,1,1,Pneumonia,train_source
4556,1,1,1,Pneumonia,train_source
4557,1,1,1,Pneumonia,train_source
4558,1,1,1,Pneumonia,train_source
4559,1,1,1,Pneumonia,train_source
4560,1,1,1,Pneumonia,train_source
4561,1,1,1,Pneumonia,train_source
4562,2,1,1,Pneumonia,train_source
4563,1,1,1,Pneumonia,train_source
4564,1,1,1,Pneumonia,train_source
4565,1,1,1,Pneumonia,train_source
4566,1,1,1,Pneumonia,train_source
4567,1,1,1,Pneumonia,train_source
4568,1,1,1,Pneumonia,train_source
4569,1,1,1,Pneumonia,train_source
4570,1,1,1,Pneumonia,train_source
4571,1,1,1,Pneumonia,train_source
4572,1,1,1,Pneumonia,train_source
4573,1,1,1,Pneumonia,train_source
4574,1,1,1,Pneumonia,train_source
4575,2,2,1,Normal|Pneumonia,train_source
4576,1,1,1,Pneumonia,train_source
4577,1,1,1,Pneumonia,train_source
4578,1,1,1,Pneumonia,train_source
4579,1,1,1,Pneumonia,train_source
4580,1,1,1,Pneumonia,train_source
4581,1,1,1,Pneumonia,train_source
4582,1,1,1,Pneumonia,train_source
4583,1,1,1,Pneumonia,train_source
4584,1,1,1,Pneumonia,train_source
4585,1,1,1,Pneumonia,train_source
4586,1,1,1,Pneumonia,train_source
4587,1,1,1,Pneumonia,train_source
4588,1,1,1,Pneumonia,train_source
4589,1,1,1,Pneumonia,train_source
4590,1,1,1,Pneumonia,train_source
4591,1,1,1,Pneumonia,train_source
4592,1,1,1,Pneumonia,train_source
4593,1,1,1,Pneumonia,train_source
4594,1,1,1,Pneumonia,train_source
4595,1,1,1,Pneumonia,train_source
4596,1,1,1,Pneumonia,train_source
4597,1,1,1,Pneumonia,train_source
4598,1,1,1,Pneumonia,train_source
4599,1,1,1,Pneumonia,train_source
4600,1,1,1,Pneumonia,train_source
4601,1,1,1,Pneumonia,train_source
4602,1,1,1,Pneumonia,train_source
4603,1,1,1,Pneumonia,train_source
4604,1,1,1,Pneumonia,train_source
4605,1,1,1,Pneumonia,train_source
4606,1,1,1,Pneumonia,train_source
4607,1,1,1,Pneumonia,train_source
4608,1,1,1,Pneumonia,train_source
4609,1,1,1,Pneumonia,train_source
4610,1,1,1,Pneumonia,train_source
4611,1,1,1,Pneumonia,train_source
4612,1,1,1,Pneumonia,train_source
4613,1,1,1,Pneumonia,train_source
4614,1,1,1,Pneumonia,train_source
4615,1,1,1,Pneumonia,train_source
4616,1,1,1,Pneumonia,train_source
4617,1,1,1,Pneumonia,train_source
4618,1,1,1,Pneumonia,train_source
4619,1,1,1,Pneumonia,train_source
4620,1,1,1,Pneumonia,train_source
4621,1,1,1,Pneumonia,train_source
4622,1,1,1,Pneumonia,train_source
4623,1,1,1,Pneumonia,train_source
4624,1,1,1,Pneumonia,train_source
4625,1,1,1,Pneumonia,train_source
4626,1,1,1,Pneumonia,train_source
4627,1,1,1,Pneumonia,train_source
4628,1,1,1,Pneumonia,train_source
4629,1,1,1,Pneumonia,train_source
4630,1,1,1,Pneumonia,train_source
4631,1,1,1,Pneumonia,train_source
4632,1,1,1,Pneumonia,train_source
4633,1,1,1,Pneumonia,train_source
4634,1,1,1,Pneumonia,train_source
4635,1,1,1,Pneumonia,train_source
4636,1,1,1,Pneumonia,train_source
4637,1,1,1,Pneumonia,train_source
4638,1,1,1,Pneumonia,train_source
4639,1,1,1,Pneumonia,train_source
4640,1,1,1,Pneumonia,train_source
4641,1,1,1,Pneumonia,train_source
4642,1,1,1,Pneumonia,train_source
4643,1,1,1,Pneumonia,train_source
4644,1,1,1,Pneumonia,train_source
4645,1,1,1,Pneumonia,train_source
4646,1,1,1,Pneumonia,train_source
4647,1,1,1,Pneumonia,train_source
4648,1,1,1,Pneumonia,train_source
4649,1,1,1,Pneumonia,train_source
4650,1,1,1,Pneumonia,train_source
4651,1,1,1,Pneumonia,train_source
4652,1,1,1,Pneumonia,train_source
4653,1,1,1,Pneumonia,train_source
4654,1,1,1,Pneumonia,train_source
4655,1,1,1,Pneumonia,train_source
4656,1,1,1,Pneumonia,train_source
4657,1,1,1,Pneumonia,train_source
4658,1,1,1,Pneumonia,train_source
4659,1,1,1,Pneumonia,train_source
4660,1,1,1,Pneumonia,train_source
4661,1,1,1,Pneumonia,train_source
4662,1,1,1,Pneumonia,train_source
4663,1,1,1,Pneumonia,train_source
4664,1,1,1,Pneumonia,train_source
4665,1,1,1,Pneumonia,train_source
4666,1,1,1,Pneumonia,train_source
4667,1,1,1,Pneumonia,train_source
4668,1,1,1,Pneumonia,train_source
4669,1,1,1,Pneumonia,train_source
4670,1,1,1,Pneumonia,train_source
4671,1,1,1,Pneumonia,train_source
4672,1,1,1,Pneumonia,train_source
4673,1,1,1,Pneumonia,train_source
4674,2,1,1,Pneumonia,train_source
4675,1,1,1,Pneumonia,train_source
4676,1,1,1,Pneumonia,train_source
4677,1,1,1,Pneumonia,train_source
4678,1,1,1,Pneumonia,train_source
4679,1,1,1,Pneumonia,train_source
4680,1,1,1,Pneumonia,train_source
4681,1,1,1,Pneumonia,train_source
4682,1,1,1,Pneumonia,train_source
4683,1,1,1,Pneumonia,train_source
4684,1,1,1,Pneumonia,train_source
4685,1,1,1,Pneumonia,train_source
4686,1,1,1,Pneumonia,train_source
4687,1,1,1,Pneumonia,train_source
4688,1,1,1,Pneumonia,train_source
4689,1,1,1,Pneumonia,train_source
4690,1,1,1,Pneumonia,train_source
4691,1,1,1,Pneumonia,train_source
4692,1,1,1,Pneumonia,train_source
4693,1,1,1,Pneumonia,train_source
4694,1,1,1,Pneumonia,train_source
4695,1,1,1,Pneumonia,train_source
4696,1,1,1,Pneumonia,train_source
4697,1,1,1,Pneumonia,train_source
4698,1,1,1,Pneumonia,train_source
4699,1,1,1,Pneumonia,train_source
4700,1,1,1,Pneumonia,train_source
4701,1,1,1,Pneumonia,train_source
4702,1,1,1,Pneumonia,train_source
4703,1,1,1,Pneumonia,train_source
4704,1,1,1,Pneumonia,train_source
4705,1,1,1,Pneumonia,train_source
4706,1,1,1,Pneumonia,train_source
4707,1,1,1,Pneumonia,train_source
4708,1,1,1,Pneumonia,train_source
4709,1,1,1,Pneumonia,train_source
4710,1,1,1,Pneumonia,train_source
4711,1,1,1,Pneumonia,train_source
4712,1,1,1,Pneumonia,train_source
4713,1,1,1,Pneumonia,train_source
4714,2,1,1,Pneumonia,train_source
4715,1,1,1,Pneumonia,train_source
4716,1,1,1,Pneumonia,train_source
4717,1,1,1,Pneumonia,train_source
4718,1,1,1,Pneumonia,train_source
4719,1,1,1,Pneumonia,train_source
4720,1,1,1,Pneumonia,train_source
4721,1,1,1,Pneumonia,train_source
4722,1,1,1,Pneumonia,train_source
4723,1,1,1,Pneumonia,train_source
4724,1,1,1,Pneumonia,train_source
4725,1,1,1,Pneumonia,train_source
4726,1,1,1,Pneumonia,train_source
4727,1,1,1,Pneumonia,train_source
4728,1,1,1,Pneumonia,train_source
4729,1,1,1,Pneumonia,train_source
4730,1,1,1,Pneumonia,train_source
4731,1,1,1,Pneumonia,train_source
4732,1,1,1,Pneumonia,train_source
4733,1,1,1,Pneumonia,train_source
4734,1,1,1,Pneumonia,train_source
4735,1,1,1,Pneumonia,train_source
4736,1,1,1,Pneumonia,train_source
4737,1,1,1,Pneumonia,train_source
4738,1,1,1,Pneumonia,train_source
4739,1,1,1,Pneumonia,train_source
4740,1,1,1,Pneumonia,train_source
4741,1,1,1,Pneumonia,train_source
4742,1,1,1,Pneumonia,train_source
4743,1,1,1,Pneumonia,train_source
4744,1,1,1,Pneumonia,train_source
4745,1,1,1,Pneumonia,train_source
4746,1,1,1,Pneumonia,train_source
4747,1,1,1,Pneumonia,train_source
4748,1,1,1,Pneumonia,train_source
4749,1,1,1,Pneumonia,train_source
4750,1,1,1,Pneumonia,train_source
4751,1,1,1,Pneumonia,train_source
4752,1,1,1,Pneumonia,train_source
4753,1,1,1,Pneumonia,train_source
4754,1,1,1,Pneumonia,train_source
4755,1,1,1,Pneumonia,train_source
4756,1,1,1,Pneumonia,train_source
4757,1,1,1,Pneumonia,train_source
4758,1,1,1,Pneumonia,train_source
4759,1,1,1,Pneumonia,train_source
4760,1,1,1,Pneumonia,train_source
4761,1,1,1,Pneumonia,train_source
4762,1,1,1,Pneumonia,train_source
4763,1,1,1,Pneumonia,train_source
4764,2,1,1,Pneumonia,train_source
4765,1,1,1,Pneumonia,train_source
4766,1,1,1,Pneumonia,train_source
4767,1,1,1,Pneumonia,train_source
4768,1,1,1,Pneumonia,train_source
4769,1,1,1,Pneumonia,train_source
4770,1,1,1,Pneumonia,train_source
4771,1,1,1,Pneumonia,train_source
4772,1,1,1,Pneumonia,train_source
4773,2,1,1,Pneumonia,train_source
4774,1,1,1,Pneumonia,train_source
4775,1,1,1,Pneumonia,train_source
4776,2,1,1,Pneumonia,train_source
4777,1,1,1,Pneumonia,train_source
4778,1,1,1,Pneumonia,train_source
4779,1,1,1,Pneumonia,train_source
4780,1,1,1,Pneumonia,train_source
4781,1,1,1,Pneumonia,train_source
4782,1,1,1,Pneumonia,train_source
4783,1,1,1,Pneumonia,train_source
4784,1,1,1,Pneumonia,train_source
4785,1,1,1,Pneumonia,train_source
4786,1,1,1,Pneumonia,train_source
4787,1,1,1,Pneumonia,train_source
4788,1,1,1,Pneumonia,train_source
4789,1,1,1,Pneumonia,train_source
4790,1,1,1,Pneumonia,train_source
4791,1,1,1,Pneumonia,train_source
4792,1,1,1,Pneumonia,train_source
4793,1,1,1,Pneumonia,train_source
4794,1,1,1,Pneumonia,train_source
4795,1,1,1,Pneumonia,train_source
4796,1,1,1,Pneumonia,train_source
4797,1,1,1,Pneumonia,train_source
4798,1,1,1,Pneumonia,train_source
4799,1,1,1,Pneumonia,train_source
4800,1,1,1,Pneumonia,train_source
4801,1,1,1,Pneumonia,train_source
4802,1,1,1,Pneumonia,train_source
4803,1,1,1,Pneumonia,train_source
4804,1,1,1,Pneumonia,train_source
4805,1,1,1,Pneumonia,train_source
4806,1,1,1,Pneumonia,train_source
4807,1,1,1,Pneumonia,train_source
4808,1,1,1,Pneumonia,train_source
4809,1,1,1,Pneumonia,train_source
4810,1,1,1,Pneumonia,train_source
4811,1,1,1,Pneumonia,train_source
4812,1,1,1,Pneumonia,train_source
4813,1,1,1,Pneumonia,train_source
4814,1,1,1,Pneumonia,train_source
4815,1,1,1,Pneumonia,train_source
4816,1,1,1,Pneumonia,train_source
4817,1,1,1,Pneumonia,train_source
4818,1,1,1,Pneumonia,train_source
4819,1,1,1,Pneumonia,train_source
4820,1,1,1,Pneumonia,train_source
4821,1,1,1,Pneumonia,train_source
4822,1,1,1,Pneumonia,train_source
4823,1,1,1,Pneumonia,train_source
4824,1,1,1,Pneumonia,train_source
4825,1,1,1,Pneumonia,train_source
4826,1,1,1,Pneumonia,train_source
4827,1,1,1,Pneumonia,train_source
4828,1,1,1,Pneumonia,train_source
4829,1,1,1,Pneumonia,train_source
4830,1,1,1,Pneumonia,train_source
4831,1,1,1,Pneumonia,train_source
4832,1,1,1,Pneumonia,train_source
4833,1,1,1,Pneumonia,train_source
4834,1,1,1,Pneumonia,train_source
4835,1,1,1,Pneumonia,train_source
4836,1,1,1,Pneumonia,train_source
4837,1,1,1,Pneumonia,train_source
4838,1,1,1,Pneumonia,train_source
4839,1,1,1,Pneumonia,train_source
4840,1,1,1,Pneumonia,train_source
4841,1,1,1,Pneumonia,train_source
4842,1,1,1,Pneumonia,train_source
4843,1,1,1,Pneumonia,train_source
4844,1,1,1,Pneumonia,train_source
4845,1,1,1,Pneumonia,train_source
4846,1,1,1,Pneumonia,train_source
4847,1,1,1,Pneumonia,train_source
4848,1,1,1,Pneumonia,train_source
4849,1,1,1,Pneumonia,train_source
4850,1,1,1,Pneumonia,train_source
4851,1,1,1,Pneumonia,train_source
4852,1,1,1,Pneumonia,train_source
4853,1,1,1,Pneumonia,train_source
4854,1,1,1,Pneumonia,train_source
4855,1,1,1,Pneumonia,train_source
4856,1,1,1,Pneumonia,train_source
4857,1,1,1,Pneumonia,train_source
4858,1,1,1,Pneumonia,train_source
4859,1,1,1,Pneumonia,train_source
4860,1,1,1,Pneumonia,train_source
4861,1,1,1,Pneumonia,train_source
4862,1,1,1,Pneumonia,train_source
4863,1,1,1,Pneumonia,train_source
4864,1,1,1,Pneumonia,train_source
4865,1,1,1,Pneumonia,train_source
4866,1,1,1,Pneumonia,train_source
4867,1,1,1,Pneumonia,train_source
4868,1,1,1,Pneumonia,train_source
4869,1,1,1,Pneumonia,train_source
4870,1,1,1,Pneumonia,train_source
4871,1,1,1,Pneumonia,train_source
4872,1,1,1,Pneumonia,train_source
4873,1,1,1,Pneumonia,train_source
4874,1,1,1,Pneumonia,train_source
4875,1,1,1,Pneumonia,train_source
4876,1,1,1,Pneumonia,train_source
4877,1,1,1,Pneumonia,train_source
4878,1,1,1,Pneumonia,train_source
4879,1,1,1,Pneumonia,train_source
4880,1,1,1,Pneumonia,train_source
4881,1,1,1,Pneumonia,train_source
4882,1,1,1,Pneumonia,train_source
4883,1,1,1,Pneumonia,train_source
4884,1,1,1,Pneumonia,train_source
4885,1,1,1,Pneumonia,train_source
4886,1,1,1,Pneumonia,train_source
4887,1,1,1,Pneumonia,train_source
4888,1,1,1,Pneumonia,train_source
4889,1,1,1,Pneumonia,train_source
4890,1,1,1,Pneumonia,train_source
4891,1,1,1,Pneumonia,train_source
4892,1,1,1,Pneumonia,train_source
4893,1,1,1,Pneumonia,train_source
4894,1,1,1,Pneumonia,train_source
4895,1,1,1,Pneumonia,train_source
4896,1,1,1,Pneumonia,train_source
4897,1,1,1,Pneumonia,train_source
4898,1,1,1,Pneumonia,train_source
4899,2,1,1,Pneumonia,train_source
4900,1,1,1,Pneumonia,train_source
4901,1,1,1,Pneumonia,train_source
4902,1,1,1,Pneumonia,train_source
4903,1,1,1,Pneumonia,train_source
4904,1,1,1,Pneumonia,train_source
4905,1,1,1,Pneumonia,train_source
4906,1,1,1,Pneumonia,train_source
4907,1,1,1,Pneumonia,train_source
4908,1,1,1,Pneumonia,train_source
4909,1,1,1,Pneumonia,train_source
4910,1,1,1,Pneumonia,train_source
4911,1,1,1,Pneumonia,train_source
4912,1,1,1,Pneumonia,train_source
4913,1,1,1,Pneumonia,train_source
4914,1,1,1,Pneumonia,train_source
4915,1,1,1,Pneumonia,train_source
4916,1,1,1,Pneumonia,train_source
4917,1,1,1,Pneumonia,train_source
4918,1,1,1,Pneumonia,train_source
4919,2,1,1,Pneumonia,train_source
4920,1,1,1,Pneumonia,train_source
4921,1,1,1,Pneumonia,train_source
4922,1,1,1,Pneumonia,train_source
4923,1,1,1,Pneumonia,train_source
4924,1,1,1,Pneumonia,train_source
4925,1,1,1,Pneumonia,train_source
4926,1,1,1,Pneumonia,train_source
4927,1,1,1,Pneumonia,train_source
4928,1,1,1,Pneumonia,train_source
4929,1,1,1,Pneumonia,train_source
4930,1,1,1,Pneumonia,train_source
4931,1,1,1,Pneumonia,train_source
4932,1,1,1,Pneumonia,train_source
